"Phylostratum"	"GeneID"	"TP1"	"TP2"	"TP3"	"TP4"	"TP5"	"TP6"	"TP7"
6	"at4g30996"	5.80357860956566	5.76430596986451	5.7865069537423	4.69398178759292	4.76140379893119	4.56132713956547	5.48615811086376
3	"at4g31000"	4.75583789747051	5.02490945704958	4.57515482065654	3.2981336486392	3.2259581763915	3.38803384483877	4.50339218070356
1	"at4g31040"	6.91913863872022	7.16995739306657	7.10003835482135	7.63979189805417	7.6596358030853	7.48173874941983	7.19247002118476
1	"at4g31050"	3.26956725336744	3.36801876603994	3.10074690832935	3.66450300344382	3.31287742303291	3.75111827752941	3.56374149516369
1	"at4g31060"	2.0240368638684	2.01482730399159	2.03384215238408	2.38458374204507	2.14034298553282	2.01772787624926	1.93801236745464
1	"at4g31070"	1.34066635991329	1.4529309552804	1.28095967854874	1.43314799032508	1.29477294686486	1.38336088405643	1.41619891370418
2	"at4g31080"	4.60107551197896	4.75174722778319	4.89535264619835	5.09769786074704	5.12772238990057	5.3223037135032	5.22787705069803
1	"at4g31120"	5.70714581940831	5.39630801329343	5.66889766587012	6.42229617106598	6.46080970730989	6.69737175901452	5.67196238488508
1	"at4g31160"	4.0566792868639	4.11739816408553	4.08779620529584	4.46487548693419	4.30169972252561	4.44788150526107	4.08719530887022
1	"at4g31170"	6.51999254810543	6.7761213146795	6.62553851095173	6.39576298860852	6.47007182142562	6.46414546483118	6.89466025976251
1	"at4g31180"	9.78078188997462	9.6528715589953	9.81966669306226	10.0799747267138	10.1697647103117	10.5789926691926	10.4109671746466
6	"at4g31270"	2.69667813937895	2.58922125338977	2.51099353607313	2.64661155949917	2.62492741322998	2.72319364167828	2.54324323573462
1	"at4g31290"	6.72488514331943	6.61334456622017	7.3258845685749	8.39285254646513	8.5020711026066	8.35707188742503	7.11552446648132
1	"at4g31300"	7.90337036527463	7.71967667745063	7.78778670615265	8.05185297133104	7.74853975922812	7.53859433380427	7.91240757436215
1	"at4g31310"	3.71896428515443	3.90551096193402	3.63569000690577	3.83410619885575	3.9059521437139	3.72467605103895	3.59447168314284
1	"at4g31390"	2.88975906043429	3.01008750934701	2.80205321787471	2.98819485896073	2.9378983063545	3.1017800980586	3.06936178877537
2	"at4g31400"	1.73897250602398	1.89229154333528	1.76434832966029	1.88059211796654	1.84542578029812	1.81357163305782	1.660575771397
1	"at4g31420"	5.1110740822318	5.11890851423905	5.14399861039291	5.18908022743746	5.1885541565873	5.40574429584632	5.69461339242076
10	"at4g31430"	6.48304480201375	6.36638305197411	6.34497777190102	6.8358524059379	6.62814113471764	6.74326199467191	5.98962841815532
1	"at4g31450"	2.58254121171184	2.60383482391939	2.47497803155723	2.71707813593534	2.60852188355944	2.59088031134272	2.50489526911089
1	"at4g31500"	16.3786847098534	17.3854809893331	17.4942084509116	10.9362529499091	12.051604236701	11.1202044073632	15.9895083771765
1	"at4g31510"	4.12946518362019	4.32907138594569	3.83679367368066	3.58643742027718	3.55022827645226	3.83748879850359	3.78670020152224
1	"at4g31530"	3.42287536398287	3.39796052496376	3.29484799067212	3.69867069244788	3.77067365323486	3.55058104141676	3.23716781002
2	"at4g31540"	4.20848105930188	4.42465378015752	4.13938405005294	3.70209017875801	3.70522174018298	3.84781203113516	4.13757369467875
1	"at4g31550"	5.70854104756743	5.98459967530308	5.75284585287081	4.96409196759126	4.75697278957632	4.25088095736453	5.64204223567067
10	"at4g31560"	3.04165092437945	3.12352411013412	3.26100859467825	3.7804341006766	3.79366255227925	3.21169134684345	3.09599493313208
1	"at4g31580"	8.08693146411331	7.65753376177284	8.82919555558057	8.4468612211323	8.86785826492183	8.50405501455139	8.57624112401826
1	"at4g31590"	4.3346417176231	4.30685132056305	4.42161786940941	4.72458376315224	4.62572608070362	4.56978533321495	4.30460871807505
1	"at4g31600"	3.0391376580278	3.4018935836608	3.11638011569323	3.17378383096067	3.02605049913054	3.04283991390728	3.11621313496438
11	"at4g31610"	2.35013409268513	2.9129213923078	2.85592637540815	2.79886289913187	2.83528728561285	2.85946380096528	3.49470176308055
10	"at4g31615"	2.72573613474941	2.80867574225886	2.55857218057453	2.66565077823218	2.47997799085522	2.43836676898155	2.60828971023683
10	"at4g31640"	1.32559802999783	1.46140564176758	1.36479148007844	1.49915645094875	1.38695129456649	1.1969000718425	1.38502554242321
10	"at4g31650"	4.88462298913106	5.19316135720625	4.82467287723361	5.00707063787714	4.89403003065905	5.03493609541074	5.30686323047931
1	"at4g31670"	2.57783699399343	2.56571727225956	2.55291300013577	2.71630577979086	2.69989923814691	2.87928120305009	2.78617757466421
