"Phylostratum"	"GeneID"	"Zygote"	"Quadrant"	"Globular"	"Heart"	"Torpedo"	"Bent"	"Mature"
1	"at3g44850"	51.6585658047143	45.7569390038276	44.0487451694143	45.858482421467	39.7326744002968	37.2777054148991	33.1487108044943
1	"at3g44860"	30.1652041647326	28.8098592655362	31.5935277501579	30.3166119231685	29.2134313082185	31.9477456794685	29.8808291969952
1	"at3g44870"	24.9968316232278	24.8576605878349	24.7060121205346	24.0936040766009	23.9701034707821	24.5605135654774	25.0778594820212
1	"at3g44880"	44.8827635624189	47.0308052663358	45.3611657478068	48.023470969933	53.944583212775	58.6947706529296	82.8660011222938
1	"at3g44890"	53.9597927442276	61.5793001827725	67.2941071640006	73.4628227336794	82.7892565071097	71.2831672346284	49.8703188981182
1	"at3g44900"	30.1916474939676	33.6551699297448	31.902536231466	32.2923257446719	32.5162070820076	29.6525561579436	27.5589577252116
1	"at3g44910"	30.1553593429095	32.1483120863289	29.4834088632912	30.638510707931	31.0634603288172	28.6217262617055	30.5234274107611
1	"at3g44930"	25.6652196269582	25.7744252137657	25.7714476038891	24.4628949084118	24.4413305202479	24.8483527643182	25.0803473321244
1	"at3g44990"	28.0673778433255	27.2793111404962	27.6574904266457	27.6593538210855	27.9513724743527	28.6028518927746	26.6601119183697
1	"at3g45010"	37.2431582307408	42.5005357730935	42.7413221133834	49.3359085251301	58.5293349013979	63.4916983549818	40.3821121290108
1	"at3g45030"	56.4339061203458	79.3728508685432	110.036776670348	97.8044891454375	101.834057564255	95.6922366966098	63.9344531453894
1	"at3g45060"	44.5141555912274	49.9396605815458	49.3520662890623	56.887347828845	71.2411948383798	55.3865459836592	39.8999632581285
1	"at3g45070"	29.6902567536894	28.4098692746024	28.5211082165473	31.9028967493549	30.0042889267518	29.908422246919	28.5731592652965
1	"at3g45080"	30.3898232982688	29.4971175320573	30.7323559705402	29.8870093033746	28.9570415236087	31.4315648878639	31.4142665981557
1	"at3g45100"	42.2635473783259	41.4511114808759	34.8577580174055	36.0780575142288	38.8715221981337	38.2345641795483	40.2342732256965
1	"at3g45130"	25.0749341773812	24.6403734732248	24.7211710907878	24.1940613395106	23.699176394972	23.851022250629	24.0036922618167
1	"at3g45140"	27.0684791704299	25.7551877570326	26.5629054585525	26.4511665621764	26.0638789879787	26.2004526888373	27.2578045667658
1	"at3g45300"	29.2300555250927	28.1726165557976	28.4242021629456	30.3841442235913	30.8069538221487	34.0155773727273	32.4099514809881
1	"at3g45390"	57.6294668030166	67.4236645029028	51.6096008897569	55.2431151456903	54.2878079406417	45.480506263673	43.0123942137612
2	"at3g45400"	25.8403783931273	24.1450404244847	24.1470830329462	24.3162232490985	23.638284829911	24.3201320432271	25.3653592365651
1	"at3g45450"	26.0697222827555	26.7132937355168	26.1305340454419	26.1042890843631	26.0501066523729	26.4937752349491	25.6129428356056
1	"at3g45590"	28.9205287486242	29.9492867844962	30.9247738973141	30.5653834688852	30.6289084918154	29.1664904676583	28.4603253407265
1	"at3g45650"	29.9979280667849	30.0705743027964	30.8958443451542	33.8241632269004	33.4069967372106	31.1790745003761	41.0436922924827
1	"at3g45660"	26.5436546673588	27.0012362587345	27.6315623318697	28.0680342988247	29.3702457139875	27.2361970454761	26.3388230260959
1	"at3g45680"	28.0462887206133	27.9436858663992	27.3958747150004	27.1294980233693	26.8141695321709	27.3740090761291	25.6476444824861
1	"at3g45690"	27.9344166092653	28.608421216488	26.9554085314988	28.0126541155957	27.6984816695789	27.2297437024295	26.5458568725894
1	"at3g45700"	31.845321398912	32.0725198105793	31.1359894173928	30.6656394911308	31.5138810700935	33.0563521429694	32.4450302049482
1	"at3g45710"	29.9891803872663	29.6485073958201	28.4292230636013	29.5820962374204	29.9306664342777	29.0350312346999	29.1710032309484
1	"at3g45720"	34.1952541443985	34.5111636865522	35.3044534018019	35.0865378599827	33.2220849737039	34.7765251570654	45.868143324098
1	"at3g45810"	30.0037483808273	30.5464668857136	30.5605779559222	33.6234186691359	33.7091256190367	28.6860670308776	29.6774503099576
1	"at3g45880"	26.9372197377532	27.6636490778061	28.4839053326611	29.4865362903139	28.9591397213384	27.6764090318813	26.508494953505
1	"at3g45940"	29.6246944963151	29.1232996413525	29.2543310126894	30.2469791218892	29.209228601591	30.0381798300097	28.9762780857031
1	"at3g46020"	27.9675741547243	29.962974561949	33.1037469933541	30.4938512310269	30.3818294149645	28.0500395489917	30.8094642033905
1	"at3g46040"	34.2834641773552	39.6920938979036	37.8985223326715	47.190620932554	52.9076508928529	44.5022577404787	34.7217335108718
1	"at3g46060"	30.0953775620111	32.586535977302	33.9178283208109	33.953704289812	41.1843699235523	35.6787805565157	27.9987640316497
1	"at3g46120"	26.724145228613	27.1458827449026	30.4608149217975	31.514664388186	31.0445352501853	29.3011574191191	27.5016988693426
1	"at3g46210"	54.4674404667596	59.828388621122	77.8308689081652	73.9246831241095	71.2838197138734	52.3757900083617	68.3194499758305
1	"at3g46230"	38.0461139408482	29.198610883054	29.0128228202635	30.6847898379637	30.301779215089	38.470556026655	135.639274290303
1	"at3g46440"	41.4934615933643	40.9536015266057	42.4511524460762	38.678116836268	40.3432795394722	39.9117183418605	44.1211254049577
1	"at3g46460"	25.7212856813185	25.8212440424547	25.8483986389873	25.3031785750328	25.6615641592636	24.9928100961056	25.8455836478885
1	"at3g46510"	27.514772510417	27.8193307683704	28.934973735948	28.3290465053097	27.4932005557738	28.3173413353019	31.3381829530686
1	"at3g46520"	43.1562020803499	39.826981808819	39.8029478054076	37.0414359332896	34.9372690833156	30.6902175831323	28.7226076827993
1	"at3g46600"	43.6140464873417	35.8912392792447	36.7938954719394	36.2228597573411	31.003164315921	32.8976316168809	80.9526325637406
6	"at3g46610"	30.9021279590904	33.808370590728	38.3892588493188	40.954719691386	36.9325870742898	42.397530081362	38.9043328692319
1	"at3g46630"	28.3516952121033	27.5350002179045	28.1045668548725	28.3075998028798	29.5399675067526	29.9785778565295	31.5133326911008
1	"at3g46660"	26.9412343128521	27.5316220971449	27.7561906626252	27.2494397465342	27.8369331626169	27.4785061802857	27.2423510604353
1	"at3g46670"	29.1491442224296	30.8602479316029	30.5059596423387	29.3830870433996	29.4040613147232	29.7662699006778	28.6783213508043
1	"at3g46680"	28.2414185638753	28.2615122029944	27.0412128463203	26.6654824389134	26.3536807315411	26.0731324067516	25.9251095947539
