"Phylostratum"	"GeneID"	"Zygote"	"Quadrant"	"Globular"	"Heart"	"Torpedo"	"Bent"	"Mature"
1	"AT1G79860"	28.2323509966846	27.6015687307805	27.0165748347195	28.2214012745647	29.2978841505662	28.4153696896592	27.3976037255085
1	"AT1G79880"	49.047208748307	43.146182079067	38.2558735098285	36.5092904340799	35.1835962203979	39.8275077929815	54.7368403819585
1	"AT1G79900"	104.855072266438	135.539719676558	109.941429406753	103.242605255776	83.1333617628928	51.9830367331498	38.3912492633413
2	"AT1G79910"	27.3886223275286	26.738755118741	27.8651522353638	29.242373321945	27.6261337269622	27.3954738925977	27.1494255924504
2	"AT1G79915"	26.6738458494459	28.3754198294933	28.7041817528387	27.7172239988062	28.2467297275277	27.8806068101109	27.7431414335147
1	"AT1G80010"	27.8195783900475	25.8856699082716	25.8458143806691	26.4707367048974	24.9623657212212	25.1143308770112	28.0303796692089
2	"AT1G80060"	48.8308653927001	47.4606917985821	39.0696566916066	40.008879689389	40.500047283923	39.8213953296466	53.3250532770479
1	"AT1G80070"	144.548210677268	105.781663108499	97.1016535029142	120.804461838129	118.062923858424	127.90391346632	248.297381117885
1	"AT1G80090"	36.5273168327486	36.1487359668357	37.4475337372169	37.7618681344025	36.0412623252849	39.8690069853765	49.5533782501254
2	"AT1G80150"	34.3210343812654	35.0180552858093	35.5302848285797	37.0866341961629	34.0420209006457	30.822677992024	33.1333761787114
2	"AT1G80190"	27.2439474599405	26.251383614964	26.9435264302949	27.1606126293204	26.7328300522036	27.5702643966285	27.2429124727882
1	"AT1G80210"	28.7088513110504	27.2582494302184	30.0746592582526	30.0966459343894	30.546574205629	31.1512154626429	30.6170825651302
1	"AT1G80230"	31.1939151326024	33.6899682398188	44.1773648037092	37.9050968076854	35.039842850675	38.0470970377505	34.7653989334223
2	"AT1G80260"	38.9897778654867	32.1622190621232	38.796253324258	39.2802136704983	40.2119855267058	44.7776706406217	33.797176124641
6	"AT1G80270"	36.7438486280357	34.7481951905419	44.4238394220941	37.1020856826136	35.4158747174202	34.7849018828572	31.9907794215771
2	"AT1G80290"	27.4095080528637	27.4625278588844	28.1134696809199	29.2742774787013	28.7935880674848	29.6874315628685	27.2463062395621
1	"AT1G80370"	28.7388670949291	31.0959613470946	33.7344552942537	33.5381099795442	32.3648111071268	29.2868688305869	27.6119113192115
1	"AT1G80400"	31.0941739028391	29.8404728916953	28.8893766287887	29.7698777474816	30.0444609171142	36.2085863159555	42.715455879576
2	"AT1G80420"	40.7970432752179	43.3909971768338	39.8266218125515	38.1996654697394	42.2719701693687	38.4978182238942	31.4658629533658
1	"AT1G80500"	26.7918953827459	26.0174081664566	28.5862761880592	28.549557315307	28.794844423959	27.4647179432085	27.2445626189888
1	"AT1G80510"	64.9510202460284	73.1501627749385	72.2041830921173	70.0408755370748	61.9133200854226	58.6136399483943	72.6395715639898
7	"AT1G80550"	38.9182222487102	47.0119350165466	44.1726526597622	42.1373160274833	39.0258602467646	34.4200702062038	33.8452398425539
1	"AT1G80590"	30.6449804992596	31.4702516195851	36.3368838785056	31.2941067215538	31.1693120889762	35.3564844547645	31.6812945284753
2	"AT1G80680"	30.274792129757	30.8136241766528	28.6539058280019	29.2648775104219	30.3270717808363	29.5231696130344	29.8409453821423
1	"AT1G80690"	42.4801874407352	41.4710770537733	56.7712543282249	61.5674072785269	50.7478904783243	45.0252832417521	31.9754408100967
1	"AT1G80720"	27.8797680029802	27.4229573350505	28.0567912972956	26.6735344977001	26.0400514746035	25.731227982745	27.5740251269197
1	"AT1G80780"	28.1004728750247	28.7072442198829	30.1041756721555	27.8499798384128	29.0084655247395	27.8961127829667	33.1682285478136
1	"AT1G80810"	29.1531916314492	28.4816075898114	30.8775578082205	30.0291002495912	29.2462551295033	29.8147097403278	28.2418580320063
1	"AT1G80840"	67.8694230416025	34.4496818708098	29.4199398333851	33.3417635406407	26.6764691704131	28.3155292639922	26.1827258894104
1	"AT1G80860"	77.5779773324878	72.6910367995945	61.2571053837838	63.2995171703545	65.1175785560243	62.8742999165796	46.6813661432482
9	"AT1G80880"	27.858729653378	27.524584926934	26.8992227898874	27.9253103456345	27.5097837014397	28.3216778740243	27.4441109074424
1	"AT1G80900"	31.0552452896447	29.7117601868351	31.6577783490882	32.822349656903	31.6236120960272	32.134348180724	32.6912326167124
2	"AT1G80910"	81.3952824185776	72.0193020099473	64.0976830470493	59.3888103770399	58.684196884681	57.2766113435493	64.8547810727937
1	"AT1G80930"	29.7723158051234	30.4414907782126	29.385299253198	28.5146399258346	29.1574080672477	28.0815005421719	34.338813855461
1	"AT2G01060"	32.4570996393701	36.1806244832783	47.8635752321115	43.4363815827239	41.0328102985891	43.7467719151939	40.1842278761208
1	"AT2G01070"	64.4072624631726	54.1321415796567	41.728640452332	43.9332215527157	37.6349409990238	38.0713855014498	30.4905069046088
2	"AT2G01090"	45.8397815439821	49.1700067317465	51.1040529606019	47.8918293657697	44.3943994665994	38.0742113509919	35.4955004190672
1	"AT2G01120"	30.4339430652684	29.2462126265949	35.5482597323695	38.5828391386637	39.5267585567043	38.1961335346917	29.8692100012705
2	"AT2G01150"	93.8144336975926	79.6230325785197	76.1034569122849	79.1205890018521	80.1474077871518	86.2703401987033	61.9424721092079
1	"AT2G01270"	33.3586216891526	30.9200324336829	40.1334476216534	38.1299796879044	35.2248940665547	41.2054971939425	55.6048883642437
1	"AT2G01275"	29.2226697787865	27.7435595643385	27.2581288554442	28.3185404337865	27.569976171553	28.4527087655991	34.5845556715711
1	"AT2G01420"	49.1809303185696	57.9388852240013	69.6047637522031	79.2558403021506	82.457403997458	75.9458103189373	56.9600438114298
1	"AT2G01430"	28.2331178299528	28.187294307897	27.9998124083002	28.3901999024311	28.2275125914417	28.1066148086176	26.2099904845462
1	"AT2G01510"	30.3165023955601	30.3268054450184	31.8451100484831	32.0176216637026	29.9138499745519	30.7130105769526	30.6058023420396
